agricultureStructureIndicator,asOfDate,baseFloodElevation,basementEnclosureCrawlspace,reportedCity,condominiumIndicator,policyCount,countyCode,communityRatingSystemDiscount,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,censusTract,floodZone,houseWorship,latitude,longitude,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,state,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,reportedZipcode,primaryResidence,id
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,U,1,51001,6,1998-02-04T05:00:00Z,0,NA,NA,51001090100,A09,0,37.9,-75.4,0,NA,0,2,0,10,1,1983-07-01T04:00:00Z,1989-09-15T04:00:00Z,1200,NA,NA,0,1,0,VA,67300,0,1998,23336,0,613f4952f2b55a0837f5d8e8
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,3,51001090600,A06,0,37.8,-75.8,4,NA,0,2,0,10,1,1989-06-01T04:00:00Z,1989-12-03T05:00:00Z,NA,NA,NA,1,1,0,VA,84600,0,1999,23417,0,613f4952f2b55a0837f5d8f2
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,2,51001090600,A06,0,37.8,-75.8,4,NA,0,2,0,10,1,1986-06-01T04:00:00Z,1990-06-19T04:00:00Z,NA,NA,NA,1,1,0,VA,122200,32100,1999,23417,1,613f4952f2b55a0837f5d8ff
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,1,51001090500,A06,0,37.8,-75.7,0,NA,0,2,0,50,1,1992-06-01T04:00:00Z,1992-11-21T05:00:00Z,NA,NA,NA,1,1,0,VA,169400,0,1999,23421,0,613f4952f2b55a0837f5da41
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090500,V06,0,37.8,-75.7,0,NA,0,1,0,50,1,1970-07-01T04:00:00Z,1992-09-21T04:00:00Z,NA,NA,NA,0,1,0,VA,81400,0,1999,23308,0,613f4952f2b55a0837f5dba2
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2003-09-18T04:00:00Z,1,NA,2,51001090200,V13,0,38,-75.4,2,NA,0,3,0,20,1,1992-07-01T04:00:00Z,1994-05-20T04:00:00Z,2919.06,NA,NA,1,1,0,VA,123300,61300,2003,23356,1,613f4952f2b55a0837f5dba7
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,2,51001090600,A06,0,37.7,-75.8,4,4.2,9,2,0,15,1,2037-07-10T04:00:00Z,1995-09-28T04:00:00Z,10700,1808.3,NA,0,1,0,VA,10700,10800,1999,23417,0,613f4952f2b55a0837f5dc40
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,0,51001990700,A06,0,37.6,-75.8,0,NA,0,1,0,10,1,1974-06-01T04:00:00Z,1992-12-28T05:00:00Z,NA,NA,NA,0,1,0,VA,135700,0,1999,23422,1,613f4952f2b55a0837f5dd0c
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090600,C,0,37.8,-75.7,0,NA,0,1,0,54,1,1978-10-01T04:00:00Z,1993-09-16T04:00:00Z,4462.5,NA,NA,0,1,0,VA,137400,0,1999,23421,0,613f4952f2b55a0837f5ddf6
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2003-09-19T04:00:00Z,1,NA,NA,51131930100,A09,0,37.5,-75.8,3,NA,0,1,0,15,1,1975-08-01T04:00:00Z,1993-12-18T05:00:00Z,10223.93,780,NA,0,1,0,VA,111300,54100,2003,23350,1,613f4952f2b55a0837f5de20
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,0,51001090600,A06,0,37.8,-75.8,0,NA,7.4,2,0,10,1,2042-07-01T04:00:00Z,1993-12-23T05:00:00Z,50666.77,NA,NA,0,1,0,VA,65500,0,1999,23417,0,613f4952f2b55a0837f5de2e
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090300,C,0,37.8,-75.6,0,NA,0,2,0,10,1,2025-07-01T04:00:00Z,1994-03-06T05:00:00Z,2707.14,NA,NA,0,1,0,VA,40000,0,1999,23308,1,613f4952f2b55a0837f5de39
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090600,A06,0,37.8,-75.8,0,NA,0,1,0,10,1,2048-07-01T04:00:00Z,1994-06-01T04:00:00Z,3822.89,NA,NA,0,1,0,VA,38900,0,1999,23417,1,613f4952f2b55a0837f5de4c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090600,A06,0,37.8,-75.8,0,NA,0,2,0,10,1,1965-07-01T04:00:00Z,1995-06-23T04:00:00Z,4454.76,NA,NA,0,1,0,VA,30000,0,1999,23417,1,613f4952f2b55a0837f5de98
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,1,51001090700,A06,0,37.6,-75.9,3,NA,0,1,0,10,1,1991-07-01T04:00:00Z,1995-07-05T04:00:00Z,5358.78,4240.08,NA,1,1,0,VA,79000,32000,1999,23420,0,613f4952f2b55a0837f5df6c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090500,A06,0,37.8,-75.7,0,NA,0,2,0,10,1,2030-07-01T04:00:00Z,1996-11-01T05:00:00Z,4540.28,NA,NA,0,1,0,VA,60000,0,1999,23308,1,613f4952f2b55a0837f5e01a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,1,NA,NA,51001090300,A06,0,37.9,-75.7,0,NA,0,1,0,10,1,1954-05-01T04:00:00Z,1997-07-23T04:00:00Z,163.82,NA,NA,0,1,0,VA,16900,0,1999,23427,1,613f4952f2b55a0837f5e098
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,0,51001090600,A06,0,37.7,-75.8,4,3.8,7.4,2,0,10,1,1981-03-01T05:00:00Z,1999-01-05T05:00:00Z,5195,NA,NA,0,1,0,VA,177000,100000,1999,23417,1,613f4952f2b55a0837f5e115
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,3,51001090600,A06,0,37.8,-75.8,0,7.1,10,2,0,10,1,1994-12-01T05:00:00Z,1997-10-30T05:00:00Z,NA,NA,NA,1,1,0,VA,21000,0,1999,23417,1,613f4952f2b55a0837f5e292
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090700,A06,0,37.6,-75.9,4,NA,0,2,0,10,1,2045-01-01T05:00:00Z,1997-12-08T05:00:00Z,8769.72,1401.22,NA,0,1,0,VA,40000,10300,1999,23358,1,613f4952f2b55a0837f5e29b
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,4,NA,0,2,0,10,1,2049-12-01T05:00:00Z,2001-09-29T04:00:00Z,17164.24,NA,NA,0,1,0,VA,250000,62300,2011,23417,1,613f4952f2b55a0837f5e389
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,1,51001090600,A06,0,37.7,-75.8,0,3.8,8.1,2,0,10,1,1998-02-01T05:00:00Z,1998-09-17T04:00:00Z,965.13,NA,NA,1,1,0,VA,230000,0,1999,23417,1,613f4952f2b55a0837f5e406
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090600,A06,0,37.8,-75.8,0,NA,0,1,0,10,1,1970-01-01T05:00:00Z,1998-09-08T04:00:00Z,3675,NA,NA,0,1,0,VA,80000,0,1999,23417,1,613f4952f2b55a0837f5e40a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090700,A06,0,37.7,-75.9,4,NA,0,2,0,10,1,1952-01-01T05:00:00Z,1998-05-01T04:00:00Z,308.77,21.22,NA,0,1,0,VA,104500,50600,1999,23417,0,613f4952f2b55a0837f5e533
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,0,NA,NA,51131930100,NA,0,37.5,-75.8,0,NA,0,2,0,10,1,1958-01-01T05:00:00Z,2001-08-01T04:00:00Z,4663.68,NA,NA,0,1,0,VA,10700,0,2003,23350,1,613f4952f2b55a0837f5e5c4
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,0,NA,NA,51131930200,C,0,37.4,-76,2,NA,0,2,0,NA,1,1994-01-01T05:00:00Z,2002-08-11T04:00:00Z,NA,NA,NA,1,7,0,VA,150000,38000,2003,23405,1,613f4953f2b55a0837f5e867
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,1,NA,NA,51131930300,V11,0,37.3,-75.9,0,NA,0,2,0,50,1,2045-01-01T05:00:00Z,2003-02-26T05:00:00Z,37959.2,NA,NA,0,1,0,VA,120000,0,2003,23310,1,613f4953f2b55a0837f5e8c4
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2009-12-19T05:00:00Z,1,NA,NA,51001090600,A06,0,37.8,-75.8,2,NA,0,2,0,50,1,1952-01-01T05:00:00Z,2003-09-22T04:00:00Z,8333.62,365.9,NA,0,1,0,VA,39300,6300,2009,23417,1,613f4953f2b55a0837f5e901
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,NA,NA,51001090600,A06,0,37.8,-75.8,0,NA,0,2,0,50,1,2048-01-01T05:00:00Z,2004-09-20T04:00:00Z,1123.47,NA,NA,0,1,0,VA,153800,0,2011,23417,1,613f4953f2b55a0837f5e943
0,2021-07-25T01:39:04Z,8,2,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,NA,2,51001090700,A06,0,37.6,-75.9,0,3.1,9.6,2,0,50,1,2004-10-01T04:00:00Z,2004-10-19T04:00:00Z,1219.27,NA,NA,1,1,0,VA,250000,0,2009,23420,1,613f4953f2b55a0837f5e956
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2011-08-28T04:00:00Z,1,NA,NA,51001090600,A06,0,37.8,-75.8,2,NA,0,2,0,50,1,1952-01-01T05:00:00Z,2003-09-22T04:00:00Z,10678.38,NA,NA,0,1,0,VA,40300,6300,2011,23417,1,613f4953f2b55a0837f5e9d0
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51131,NA,2009-11-14T05:00:00Z,1,NA,NA,51131930100,X,0,37.5,-75.8,0,NA,0,2,0,50,1,1950-01-01T05:00:00Z,2007-09-02T04:00:00Z,1318.23,NA,NA,0,1,0,VA,35000,0,2009,23350,0,613f4953f2b55a0837f5eb5c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1992-01-04T05:00:00Z,0,NA,NA,51001090100,A10,0,37.9,-75.4,3,NA,0,1,0,10,1,1983-09-01T04:00:00Z,1990-01-25T05:00:00Z,1450,NA,NA,0,1,0,VA,44000,15000,1992,23336,1,613f4955f2b55a0837f60556
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2004-07-28T04:00:00Z,1,NA,NA,51001090300,A01,0,37.9,-75.6,0,NA,0,2,0,15,1,2045-01-01T05:00:00Z,2001-08-14T04:00:00Z,4922.75,NA,NA,0,1,0,VA,89000,0,2004,23359,1,613f4955f2b55a0837f6058a
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,1998-01-28T05:00:00Z,1,NA,NA,51001090100,A09,0,37.9,-75.4,2,NA,0,2,0,24,1,2030-06-01T04:00:00Z,1990-12-09T05:00:00Z,1053.19,NA,NA,0,1,0,VA,49500,15000,1998,23336,1,613f4955f2b55a0837f609d8
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1991-10-31T05:00:00Z,0,NA,NA,51001090100,A09,0,37.9,-75.4,4,NA,0,2,0,10,1,1965-06-01T04:00:00Z,1989-11-08T05:00:00Z,2606.5,NA,NA,0,1,0,VA,35000,0,1991,23336,1,613f4958f2b55a0837f6467d
0,2021-05-23T00:52:17Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1991-10-31T05:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,10,1,1965-07-01T04:00:00Z,1990-08-21T04:00:00Z,NA,NA,NA,0,1,0,VA,21500,12800,1991,NA,0,613f496bf2b55a0837f76258
0,2021-07-25T01:39:04Z,NA,1,Temporarily Unavailable,N,1,51131,8,1989-03-20T05:00:00Z,0,NA,NA,51131930300,A05,0,37.3,-76,2,NA,0,3,0,10,1,2045-07-01T04:00:00Z,1987-10-04T04:00:00Z,NA,NA,NA,0,1,0,VA,49000,0,1989,23310,0,613f498cf2b55a0837f915ed
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1992-01-04T05:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,10,1,1965-07-01T04:00:00Z,1990-08-21T04:00:00Z,2024.94,NA,NA,0,1,0,VA,21500,12800,1992,NA,0,613f498cf2b55a0837f91615
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1992-12-11T05:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,10,1,1965-07-01T04:00:00Z,1990-08-21T04:00:00Z,2170.48,NA,NA,0,1,0,VA,21500,12800,1992,NA,0,613f498cf2b55a0837f91616
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1993-12-05T05:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,10,1,1965-07-01T04:00:00Z,1990-08-21T04:00:00Z,3793.07,NA,NA,0,1,0,VA,21500,12800,1993,NA,0,613f498cf2b55a0837f91618
0,2021-07-25T01:39:04Z,8,2,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,-5,51001090700,A06,0,37.7,-75.8,2,3.4,3.4,3,0,50,1,1988-07-01T04:00:00Z,1992-06-18T04:00:00Z,4372.48,NA,NA,1,2,0,VA,119900,0,1999,23350,1,613f498cf2b55a0837f91644
0,2021-07-25T01:39:04Z,4,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,0,NA,3,51001090600,A04,0,37.8,-76,3,0,6.5,1,0,NA,1,1983-07-01T04:00:00Z,1995-10-20T04:00:00Z,20753.16,4961.2,NA,1,1,0,VA,47800,30000,1999,23440,1,613f498cf2b55a0837f91684
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,10,1,1973-07-01T04:00:00Z,1993-09-15T04:00:00Z,2917.71,2079.5,NA,0,1,0,VA,44000,21000,1999,23417,1,613f498cf2b55a0837f91698
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,0,NA,NA,51131930200,V04,0,37.4,-76,4,NA,0,2,0,NA,1,1959-07-01T04:00:00Z,2003-07-03T04:00:00Z,20536.07,7917.1,NA,0,1,0,VA,66000,15300,2003,23347,1,613f498cf2b55a0837f91706
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2006-09-01T04:00:00Z,0,NA,NA,51131930200,V04,0,37.4,-76,4,NA,0,2,0,NA,1,1959-07-01T04:00:00Z,2003-07-03T04:00:00Z,9646.04,2312.5,NA,0,1,0,VA,66000,15300,2006,23347,1,613f498cf2b55a0837f91707
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2009-11-12T05:00:00Z,0,NA,NA,51131930200,V04,0,37.4,-76,4,NA,0,2,0,NA,1,1959-07-01T04:00:00Z,2003-07-03T04:00:00Z,12420.93,4285.36,NA,0,1,0,VA,66000,15300,2009,23347,1,613f498cf2b55a0837f9170d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2011-08-27T04:00:00Z,0,NA,NA,51131930200,V04,0,37.4,-76,4,NA,0,2,0,NA,1,1959-07-01T04:00:00Z,2003-07-03T04:00:00Z,66000,2177.39,NA,0,1,0,VA,66000,15300,2011,23347,1,613f498cf2b55a0837f9170e
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2012-10-29T04:00:00Z,0,NA,NA,51131930200,V04,0,37.4,-76,4,NA,0,2,0,NA,1,1959-07-01T04:00:00Z,2003-07-03T04:00:00Z,NA,NA,NA,0,1,0,VA,66000,15300,2012,23347,1,613f498cf2b55a0837f91711
0,2021-07-25T01:39:04Z,NA,4,Temporarily Unavailable,N,1,51001,6,2018-10-12T04:00:00Z,0,2,NA,51001090600,AE,0,37.8,-75.8,2,NA,0,3,0,NA,1,2015-01-01T05:00:00Z,2017-10-05T04:00:00Z,58644.54,5000,NA,0,1,0,VA,100000,5000,2018,23417,0,613f498cf2b55a0837f91748
0,2021-07-25T01:39:04Z,9,0,Temporarily Unavailable,N,1,51001,6,2018-09-09T04:00:00Z,1,NA,4,51001090400,AE,0,37.7,-75.6,3,4.2,12.5,1,0,15,1,1976-01-01T05:00:00Z,2018-07-12T04:00:00Z,3688.71,5000,NA,0,B,0,VA,152000,5000,2018,23421,1,613f498cf2b55a0837f91749
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-12-19T05:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1984-05-31T04:00:00Z,2007-05-06T04:00:00Z,5018.9,NA,NA,0,1,0,VA,200000,21000,2009,23417,1,613f498df2b55a0837f92330
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-28T04:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1984-05-31T04:00:00Z,2007-05-06T04:00:00Z,7398.97,NA,NA,0,1,0,VA,200000,21000,2011,23417,1,613f498df2b55a0837f92331
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-28T04:00:00Z,0,NA,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1984-05-31T04:00:00Z,2007-05-06T04:00:00Z,190917.61,21000,NA,0,1,0,VA,200000,21000,2012,23417,1,613f498df2b55a0837f92332
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090500,AE,0,37.8,-75.7,3,NA,0,1,0,15,1,2040-01-01T05:00:00Z,1996-10-07T04:00:00Z,NA,4631.85,NA,0,1,0,VA,24200,10500,1999,23421,1,613f4992f2b55a0837f95eee
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090700,A06,0,37.6,-75.9,2,NA,0,2,0,60,1,2035-07-01T04:00:00Z,1995-10-05T04:00:00Z,57.27,1178.75,NA,0,1,0,VA,80000,50000,1999,23420,1,613f4991f2b55a0837f95e81
0,2021-07-25T01:39:04Z,6,4,Temporarily Unavailable,N,1,51001,NA,2012-10-29T04:00:00Z,0,NA,-3,51001090300,AE,0,37.9,-75.7,0,3.3,2.8,3,0,80,1,2000-06-01T04:00:00Z,2009-09-27T04:00:00Z,29155.13,NA,NA,1,1,0,VA,250000,100000,2012,23427,1,613f4993f2b55a0837f9755c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1992-01-04T05:00:00Z,0,2,NA,51001090400,AE,0,37.7,-75.6,0,NA,0,1,0,10,4,1970-07-01T04:00:00Z,1986-09-14T04:00:00Z,2373,NA,NA,0,1,0,VA,28700,0,1992,22301,0,613f49acf2b55a0837fad12b
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1992-01-18T05:00:00Z,0,3,0,51001090100,AE,0,37.9,-75.4,0,NA,0,2,0,10,1,1987-10-01T04:00:00Z,1989-07-24T04:00:00Z,NA,NA,NA,1,1,0,VA,185000,0,1992,23336,0,613f49adf2b55a0837faefc5
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1998-02-04T05:00:00Z,0,3,0,51001090100,AE,0,37.9,-75.4,0,NA,0,2,0,10,1,1987-10-01T04:00:00Z,1989-07-24T04:00:00Z,433.56,NA,NA,1,1,0,VA,223900,0,1998,23336,0,613f49adf2b55a0837faefc6
0,2021-07-25T01:39:04Z,12,2,Temporarily Unavailable,N,1,51001,8,2003-09-18T04:00:00Z,1,NA,-7,51001090800,VE,0,37.6,-75.7,3,NA,4.5,2,0,60,4,1996-01-01T05:00:00Z,1996-05-02T04:00:00Z,NA,12598.69,NA,1,2,0,VA,110500,107400,2003,23480,0,613f49b4f2b55a0837fb4b78
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51001,6,2000-07-24T04:00:00Z,0,3,2,NA,AE,0,37.7,-75.7,0,11.1,12.4,1,0,10,1,1989-05-10T04:00:00Z,1998-03-22T05:00:00Z,31817.33,822.4,NA,1,1,0,VA,250000,30000,2000,23301,0,613f49b5f2b55a0837fb5cd9
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51001,6,2001-04-28T04:00:00Z,0,3,2,NA,AE,0,37.7,-75.7,0,11.1,12.4,1,0,10,1,1989-05-10T04:00:00Z,1998-03-22T05:00:00Z,241435.06,NA,NA,1,1,0,VA,250000,31500,2001,23301,0,613f49b5f2b55a0837fb5cda
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090300,AE,0,37.9,-75.7,0,NA,0,1,0,10,1,2040-07-01T04:00:00Z,1996-11-28T05:00:00Z,237.25,NA,NA,0,1,0,VA,15000,0,1999,23426,0,613f49b6f2b55a0837fb6718
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2003-09-18T04:00:00Z,1,NA,NA,51001090800,A09,0,37.6,-75.7,0,NA,0,2,0,50,1,1984-05-01T04:00:00Z,2001-07-11T04:00:00Z,20621.37,NA,NA,0,1,0,VA,40100,0,2003,23423,0,613f49b6f2b55a0837fb697b
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2003-09-18T04:00:00Z,1,NA,NA,NA,A09,0,37.6,-75.7,6,NA,0,5,0,15,1,1984-01-01T05:00:00Z,2000-05-24T04:00:00Z,9726.29,3200,NA,0,1,0,VA,12100,3200,2003,23423,0,613f49b7f2b55a0837fb6ea4
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2003-10-02T04:00:00Z,0,NA,NA,51131930100,AE,0,37.5,-75.8,0,NA,0,2,0,NA,1,2015-05-01T04:00:00Z,2003-05-15T04:00:00Z,NA,NA,NA,0,1,0,VA,200000,0,2003,23486,0,613f49b7f2b55a0837fb75d9
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,1985-09-27T04:00:00Z,0,NA,NA,NA,V04,0,37.4,-75.9,3,NA,0,1,0,10,1,1959-07-01T04:00:00Z,1984-06-21T04:00:00Z,3155.31,132,NA,0,1,0,VA,13300,5600,1985,23347,0,613f49bbf2b55a0837fba4f3
0,2021-07-25T01:39:04Z,NA,4,Temporarily Unavailable,NA,1,51131,NA,1977-10-14T04:00:00Z,0,NA,NA,NA,NA,0,37.3,-75.9,0,NA,0,4,0,NA,4,1992-10-12T04:00:00Z,1977-09-08T04:00:00Z,NA,419.12,NA,0,NA,0,VA,12100,10000,1977,23419,0,613f49bbf2b55a0837fba512
0,2021-07-25T01:39:04Z,NA,4,Temporarily Unavailable,NA,1,51131,NA,1978-04-26T05:00:00Z,0,NA,NA,NA,NA,0,37.3,-75.9,0,NA,0,4,0,NA,4,1992-10-12T04:00:00Z,1977-09-08T04:00:00Z,176.08,613.12,NA,0,NA,0,VA,12100,10000,1978,23419,0,613f49bbf2b55a0837fba513
0,2021-07-25T01:39:04Z,NA,4,Temporarily Unavailable,NA,1,51131,NA,1978-04-26T05:00:00Z,0,NA,NA,NA,NA,0,37.3,-75.9,0,NA,0,2,0,NA,4,1992-10-12T04:00:00Z,1977-09-12T04:00:00Z,NA,NA,NA,0,NA,0,VA,100000,30000,1978,23419,0,613f49bbf2b55a0837fba514
0,2021-07-25T01:39:04Z,NA,4,Temporarily Unavailable,NA,1,51001,6,1977-01-09T05:00:00Z,0,NA,NA,NA,NA,0,37.8,-75.6,0,NA,0,4,0,NA,1,1992-10-12T04:00:00Z,1977-01-07T05:00:00Z,NA,NA,NA,0,NA,0,VA,5500,5000,1977,23308,0,613f49bbf2b55a0837fba835
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1984-03-29T05:00:00Z,0,1,NA,NA,A,0,37.7,-75.8,3,NA,0,1,0,10,1,1992-10-12T04:00:00Z,1984-01-07T05:00:00Z,1253.52,NA,NA,0,1,0,VA,8900,3200,1984,23417,0,613f49bbf2b55a0837fba836
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1985-09-27T04:00:00Z,0,1,NA,NA,A,0,37.7,-75.8,3,NA,0,1,0,10,1,1992-10-12T04:00:00Z,1984-01-07T05:00:00Z,3454.22,NA,NA,0,3,0,VA,9800,3400,1985,23417,0,613f49bbf2b55a0837fba838
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1985-09-27T04:00:00Z,0,1,NA,NA,A,0,37.7,-75.8,4,NA,0,3,0,10,1,2005-07-01T04:00:00Z,1985-01-04T05:00:00Z,1838.38,3526.97,NA,0,3,0,VA,32200,10500,1985,23417,0,613f49bbf2b55a0837fba849
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1984-03-29T05:00:00Z,0,1,NA,NA,A,0,37.7,-75.8,4,NA,0,3,0,10,1,1992-10-12T04:00:00Z,1984-02-27T05:00:00Z,2912.08,2225.35,NA,0,1,0,VA,8000,2600,1984,23417,0,613f49bbf2b55a0837fba85c
